id,url,text,rating,time_created,user,preprocessed_text
bBnY-gWf6OQvua8zOc_Z0w,https://www.yelp.com/biz/pique-nique-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=bBnY-gWf6OQvua8zOc_Z0w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"A hidden French delight, just off Bermondsey street. 

Tucked at the back of some tennis courts in a public park, I wouldn't have known this place even...",5,2021-11-22 13:08:30,"{'id': 'L1B185vI1rsa7eTWxe_ktg', 'profile_url': 'https://www.yelp.com/user_details?userid=L1B185vI1rsa7eTWxe_ktg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/k1WxtE3IXT2-V3sMMfzYGg/o.jpg', 'name': 'Richard L.'}",hidden french delight bermondsey street tucked back tennis court public park wouldnt known place even
r8Y-39zihripklYPGXOX2Q,https://www.yelp.com/biz/pique-nique-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=r8Y-39zihripklYPGXOX2Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,Amazing experience tonight. The hostess was so patient and friendly describing all the dishes. We had the Chateau Briand which was cooked to perfection with...,5,2022-05-16 12:21:09,"{'id': 'uJaqcN8rB4d1Kgu3UJLQCA', 'profile_url': 'https://www.yelp.com/user_details?userid=uJaqcN8rB4d1Kgu3UJLQCA', 'image_url': None, 'name': 'Rob L.'}",amazing experience tonight hostess patient friendly describing dish chateau briand cooked perfection
utWeFJgCplggq2UiDieS8A,https://www.yelp.com/biz/pique-nique-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=utWeFJgCplggq2UiDieS8A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"Loveliest little French bistro! Must save room for the fruit soufflé. Great ambience. When you can't get in at a Bermondsey St favorite, walk down Tanner...",5,2019-07-12 12:58:15,"{'id': 'pfquXxRL8751dzPOFjFYHg', 'profile_url': 'https://www.yelp.com/user_details?userid=pfquXxRL8751dzPOFjFYHg', 'image_url': None, 'name': 'Janet M.'}",loveliest little french bistro must save room fruit soufflé great ambience cant get bermondsey st favorite walk tanner
gd8UtJvvkjPiB7Xkk94nKw,https://www.yelp.com/biz/camberwell-arms-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=gd8UtJvvkjPiB7Xkk94nKw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,Had a delicious lunch here with my study abroad group with all kinds of amazing dishes. We got the ox heart as well as several other amazing appetizers to...,5,2019-06-07 21:29:23,"{'id': 'xehHaDs3s5ncmTvJQJ5SgA', 'profile_url': 'https://www.yelp.com/user_details?userid=xehHaDs3s5ncmTvJQJ5SgA', 'image_url': None, 'name': 'Kamron S.'}",delicious lunch study abroad group kind amazing dish got ox heart well several amazing appetizer
z36dxNnLSs4VpTHCAJ7hHw,https://www.yelp.com/biz/camberwell-arms-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=z36dxNnLSs4VpTHCAJ7hHw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,The Camberwell Arms has only been open a couple of weeks so you can still turn up and take your choice of stools at the bar or by the open plan kitchen; we...,5,2014-03-08 14:39:43,"{'id': 'rLYHrPpS6pYZq3IvsDMs3w', 'profile_url': 'https://www.yelp.com/user_details?userid=rLYHrPpS6pYZq3IvsDMs3w', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/JQaI7PBa7G8h0YOdTjYicA/o.jpg', 'name': 'Nunhead N.'}",camberwell arm open couple week still turn take choice stool bar open plan kitchen
BdrQSfHR6UPmWwtsdf27Kg,https://www.yelp.com/biz/camberwell-arms-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=BdrQSfHR6UPmWwtsdf27Kg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,My first visit which was last night makes me kind of not want to go again in case they break my heart. I had a beef dish that made me want to celebrate the...,5,2016-03-13 11:18:33,"{'id': 'm81oO1tFwTq4TUOkTCsOLg', 'profile_url': 'https://www.yelp.com/user_details?userid=m81oO1tFwTq4TUOkTCsOLg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/YitqvaI21wlFrmJZcBMF_w/o.jpg', 'name': 'Hugo F.'}",first visit last night make kind want go case break heart beef dish made want celebrate
hlDo9HotK6o8tKnqawr7bA,https://www.yelp.com/biz/cafe-van-gogh-camberwell?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=hlDo9HotK6o8tKnqawr7bA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"Came back here four years later and the food is just as delicious for takeaway. I got the Sri Lankan Meatballs, Chana Masala, Tomato Pakora and Coconut...",5,2022-08-22 12:03:03,"{'id': 'lRcgBth61lw66NtFK9_pnw', 'profile_url': 'https://www.yelp.com/user_details?userid=lRcgBth61lw66NtFK9_pnw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/RQgDLM8L_HHbNDK--LlHRg/o.jpg', 'name': 'Jennifer S.'}",came back four year later food delicious takeaway got sri lankan meatball chana masala tomato pakora coconut
DhC8h1WbLR3XfxRcp0zypw,https://www.yelp.com/biz/cafe-van-gogh-camberwell?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=DhC8h1WbLR3XfxRcp0zypw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"EXCELLENT oat milk cappuccinos!!! They use the best oat milk on Earth but also offer other plant milk alternatives, such as soy. I really love everything...",5,2021-09-12 15:31:50,"{'id': '4iOc4Fo-h6gZ-2zAJEM78g', 'profile_url': 'https://www.yelp.com/user_details?userid=4iOc4Fo-h6gZ-2zAJEM78g', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/x6WcB_ChygWZVVpg9_ArsA/o.jpg', 'name': 'Christina M.'}",excellent oat milk cappuccino use best oat milk earth also offer plant milk alternative soy really love everything
HczGwcA2QVk9O2EOKSOSsQ,https://www.yelp.com/biz/cafe-van-gogh-camberwell?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=HczGwcA2QVk9O2EOKSOSsQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"Fabulous place!

Such a wonderful warm atmosphere with friendly, helpful staff. The food is also fantastic with a range of options that set it apart from...",5,2018-02-16 13:32:27,"{'id': '7flI6wBYRgV6izzxMf3xKg', 'profile_url': 'https://www.yelp.com/user_details?userid=7flI6wBYRgV6izzxMf3xKg', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/6cQ0JYBoaGTH_-6Flsjjwg/o.jpg', 'name': 'S H.'}",fabulous place wonderful warm atmosphere friendly helpful staff food also fantastic range option set apart
_KD4bZFzXbQinRvL5IZbrQ,https://www.yelp.com/biz/african-volcano-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=_KD4bZFzXbQinRvL5IZbrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,We just loved this shop. We stopped at this shop while eating and drinking our way through the Maltby St Market on a Sunday. We got the traditional Dirty...,5,2015-07-31 06:26:51,"{'id': 'WtBfZpY5xW1Gji6x04Fdwg', 'profile_url': 'https://www.yelp.com/user_details?userid=WtBfZpY5xW1Gji6x04Fdwg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/2x0YrVIn55ve_C2zjcghjg/o.jpg', 'name': 'Christa P.'}",loved shop stopped shop eating drinking way maltby st market sunday got traditional dirty
v5CEXDeuKh_0y3pAQMOelQ,https://www.yelp.com/biz/african-volcano-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=v5CEXDeuKh_0y3pAQMOelQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,Fantastic regular vendor at the Maltby Street market; consistently has a queue.  The staff is super friendly and the offerings are all mouth-watering and...,5,2016-01-31 09:31:48,"{'id': 'N-011DC3U_yyX_oTvC03Vw', 'profile_url': 'https://www.yelp.com/user_details?userid=N-011DC3U_yyX_oTvC03Vw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/pcNULS-fAkkE_sjb9N_-4Q/o.jpg', 'name': 'Dave S.'}",fantastic regular vendor maltby street market consistently queue staff super friendly offering mouthwatering
t_mBJGSymiFkgaqhqwbMCA,https://www.yelp.com/biz/african-volcano-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=t_mBJGSymiFkgaqhqwbMCA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"Grant and Julie's establishment produces food that is, quite simply put, art. Meaty, juicy, spicy, well made, well priced, art. Doesn't matter what you...",5,2019-01-14 03:38:33,"{'id': 'HDUgx-Dtbq3xUaLimQc2IA', 'profile_url': 'https://www.yelp.com/user_details?userid=HDUgx-Dtbq3xUaLimQc2IA', 'image_url': None, 'name': 'John H.'}",grant july establishment produce food quite simply put art meaty juicy spicy well made well priced art doesnt matter
LzWgHYuMtJ-2RcQjQ1AJhA,https://www.yelp.com/biz/genzo-restaurant-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=LzWgHYuMtJ-2RcQjQ1AJhA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,I really enjoyed the service and a great cheeseburger! They have a wide variety of food. They serve breakfast food all day! Thats a plus if you just want...,5,2022-06-13 08:11:22,"{'id': 'oa77UdLrCS5YggZLPBKpZg', 'profile_url': 'https://www.yelp.com/user_details?userid=oa77UdLrCS5YggZLPBKpZg', 'image_url': None, 'name': 'Jerry T.'}",really enjoyed service great cheeseburger wide variety food serve breakfast food day thats plus want
tIXK_YChd-UJBYMwdvvLwg,https://www.yelp.com/biz/genzo-restaurant-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=tIXK_YChd-UJBYMwdvvLwg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,great Turkish. I had lamb lovely lamb dish.  my wife had lamb stew. we also had a mixed plate mezze.,5,2016-07-13 12:53:24,"{'id': 'AMexPsUO1CRpLm9g4qbojg', 'profile_url': 'https://www.yelp.com/user_details?userid=AMexPsUO1CRpLm9g4qbojg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/wzNBJNJGqqOBShRacPSLQw/o.jpg', 'name': 'Danny S.'}",great turkish lamb lovely lamb dish wife lamb stew also mixed plate mezze
-ZaySLRkeaN23Obqq2wAIw,https://www.yelp.com/biz/genzo-restaurant-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=-ZaySLRkeaN23Obqq2wAIw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,Great family restaurant. Excellent food at reasonable prices. Great with children too.,5,2013-08-12 22:47:48,"{'id': 'w4lIWdroUpOiSJv-gzYbDA', 'profile_url': 'https://www.yelp.com/user_details?userid=w4lIWdroUpOiSJv-gzYbDA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/GRFFSJv4S_lEOLLuFOTIWg/o.jpg', 'name': 'Stephen B.'}",great family restaurant excellent food reasonable price great child
R4Mi9C4lvSMpDHq5-Lc46w,https://www.yelp.com/biz/mikawa-sushi-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=R4Mi9C4lvSMpDHq5-Lc46w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"Everything we have ever ordered from Mikawa has been great and super quick to receive via delivery. We love the Chicken Katsu Curry, which is warm and...",5,2021-12-28 06:36:49,"{'id': '84C5jBKheN9ONVG-N-oSxQ', 'profile_url': 'https://www.yelp.com/user_details?userid=84C5jBKheN9ONVG-N-oSxQ', 'image_url': None, 'name': 'Katherine L.'}",everything ever ordered mikawa great super quick receive via delivery love chicken katsu curry warm
F48YYULegeecj7H4-yCXNw,https://www.yelp.com/biz/mikawa-sushi-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=F48YYULegeecj7H4-yCXNw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"This was very good. Had gyoza, sushi special and roll. Enjoyed all of them and will definitely keep it on my list of places to return to.",5,2021-10-06 23:31:42,"{'id': 'VwwVxt4U7TKVCHETq6XTRg', 'profile_url': 'https://www.yelp.com/user_details?userid=VwwVxt4U7TKVCHETq6XTRg', 'image_url': None, 'name': 'Alex J.'}",good gyoza sushi special roll enjoyed definitely keep list place return
eaatWAYv3ZAH7cPCAeTWxw,https://www.yelp.com/biz/mikawa-sushi-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=eaatWAYv3ZAH7cPCAeTWxw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,Excellent place for all kinds of Asian foods. We are from New York City and Los Angeles where people can find the best Asian foods in the western...,5,2019-07-19 13:52:05,"{'id': '5Y8Tjx2NXFHSxCJfMYbk_g', 'profile_url': 'https://www.yelp.com/user_details?userid=5Y8Tjx2NXFHSxCJfMYbk_g', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/outpRrC-Wy58ZsGcxc_MuA/o.jpg', 'name': 'Cagi H.'}",excellent place kind asian food new york city los angeles people find best asian food western
XH7Pvuj5-lP6mEuQRY0AUg,https://www.yelp.com/biz/pure-indian-cooking-london-2?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=XH7Pvuj5-lP6mEuQRY0AUg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"Went to this restaurant as a party of 10 for a birthday celebration, it was a Saturday night and the restaurant was at max capacity.

The restaurant had...",5,2022-02-20 12:44:23,"{'id': 'wZl0qhVO1Z6gdKMP9oOpBA', 'profile_url': 'https://www.yelp.com/user_details?userid=wZl0qhVO1Z6gdKMP9oOpBA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/PpnUOJNjtS2eQOW8a2tv_Q/o.jpg', 'name': 'Ryan J.'}",went restaurant party 10 birthday celebration saturday night restaurant max capacity restaurant
bX_syuyoSXnI8dEi7UAgJg,https://www.yelp.com/biz/pure-indian-cooking-london-2?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=bX_syuyoSXnI8dEi7UAgJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"Oh. My. 
Hands down, one of the best dinners I have ever had.

Definitely get the samosas to start, their mint chutney is INCREDIBLE.

The dill & pink...",5,2021-08-21 13:13:02,"{'id': 'EiMqImr2YWajPTFaLQ2R7Q', 'profile_url': 'https://www.yelp.com/user_details?userid=EiMqImr2YWajPTFaLQ2R7Q', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/BcKAa9-vEhSGYPdNtubhUg/o.jpg', 'name': 'Jodi M.'}",oh hand one best dinner ever definitely get samosa start mint chutney incredible dill pink
1oBHvFnXhr0AIOu5UNT7CQ,https://www.yelp.com/biz/pure-indian-cooking-london-2?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=1oBHvFnXhr0AIOu5UNT7CQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"Service was friendly, professional but relaxed.  Our waitress was actually Italian (very nice indeed but not what I expect in my 'Indian experience'). We...",5,2018-02-23 13:34:21,"{'id': 'iyFMwRRpy8k-EYFbcVArJw', 'profile_url': 'https://www.yelp.com/user_details?userid=iyFMwRRpy8k-EYFbcVArJw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/yIR-E5fwNLawNx76ubjb_A/o.jpg', 'name': 'Andy N.'}",service friendly professional relaxed waitress actually italian nice indeed expect indian experience
gsnNe14KpKHnM01wOBrgdQ,https://www.yelp.com/biz/pide-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=gsnNe14KpKHnM01wOBrgdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"I'm a huge fan of pide the food so when I saw a restaurant based around the concept in London, I knew I had to drop in. I was already prepared to order pide...",5,2019-02-18 08:13:41,"{'id': '6C4XX-vG7Pq2tFnhpqzl6Q', 'profile_url': 'https://www.yelp.com/user_details?userid=6C4XX-vG7Pq2tFnhpqzl6Q', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/Telko0r20eQyfXXwuFFTjQ/o.jpg', 'name': 'Julie V.'}",im huge fan pide food saw restaurant based around concept london knew drop already prepared order pide
O05pMcsxlfiq97tP7J3zHA,https://www.yelp.com/biz/pide-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=O05pMcsxlfiq97tP7J3zHA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"I had a delicious dinner here! The lady at the counter was very nice and helpful when I asked whether I should get a lahmacun or pide, and in describing the...",5,2018-01-25 15:54:08,"{'id': 'JMF_5RsCST9dvQTbQJv0mQ', 'profile_url': 'https://www.yelp.com/user_details?userid=JMF_5RsCST9dvQTbQJv0mQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/8pYMCX2AjfblOeIWAC5PlQ/o.jpg', 'name': 'Corinne C.'}",delicious dinner lady counter nice helpful asked whether get lahmacun pide describing
S_ILVrY92th0Arrye0uphg,https://www.yelp.com/biz/pide-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=S_ILVrY92th0Arrye0uphg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,Delicious pizza with a Turkish twist! Highly recommend this place for a quick bite that will completely satisfy your hunger. Their hot sauce is really good...,5,2019-05-21 04:34:30,"{'id': 'n-Pdj7SVxmJ9ezf8lfTYSg', 'profile_url': 'https://www.yelp.com/user_details?userid=n-Pdj7SVxmJ9ezf8lfTYSg', 'image_url': None, 'name': 'Lukas M.'}",delicious pizza turkish twist highly recommend place quick bite completely satisfy hunger hot sauce really good
Wa4YkPpWiCFuFhp184DCDQ,https://www.yelp.com/biz/the-step-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=Wa4YkPpWiCFuFhp184DCDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"A star in Myddleton Road

""People here make good cocktails"" said my wife. I agreed wholeheartedly as I sipped my Lord Palmerston (Espresso, Bourbon,...",5,2018-04-01 09:54:31,"{'id': 'm09MljHKKXotjyXR02CEiA', 'profile_url': 'https://www.yelp.com/user_details?userid=m09MljHKKXotjyXR02CEiA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/X7EFBEXROPj5r36yHq18wQ/o.jpg', 'name': 'Ranjana P.'}",star myddleton road people make good cocktail said wife agreed wholeheartedly sipped lord palmerston espresso bourbon
VRvVBgfrHPtkJmM7PDJfVg,https://www.yelp.com/biz/the-step-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=VRvVBgfrHPtkJmM7PDJfVg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"A really cute little local spot where I often take friends for lunch and a catch up! Great food, friendly staff and a nice atmosphere. They always give a...",5,2019-09-05 23:47:44,"{'id': 'nWXs68qmcGmNnMDVIAuy-Q', 'profile_url': 'https://www.yelp.com/user_details?userid=nWXs68qmcGmNnMDVIAuy-Q', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/OdQ0htIbwer5o9N9zwvVyw/o.jpg', 'name': 'Tabby C.'}",really cute little local spot often take friend lunch catch great food friendly staff nice atmosphere always give
0hsktLtpvVk8_PUFGgWQ4A,https://www.yelp.com/biz/the-step-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=0hsktLtpvVk8_PUFGgWQ4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,Good local cafe in a lovely part of Bowes Park... drinks are fairly reasonable but the food is great. The decor is quirky and well suited to the locale. The...,5,2015-02-09 12:56:18,"{'id': 'h8Sgxq6Z7bJuJscBa__h5Q', 'profile_url': 'https://www.yelp.com/user_details?userid=h8Sgxq6Z7bJuJscBa__h5Q', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/AGb91bLINo8oVo7MsKFACg/o.jpg', 'name': 'Johannah H.'}",good local cafe lovely part bowes park drink fairly reasonable food great decor quirky well suited locale
7HZBB7QrMAUmc8pnigkBUA,https://www.yelp.com/biz/grato-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=7HZBB7QrMAUmc8pnigkBUA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"Service is absolutely top notch with personal attention from owners. Restaurant is small, but ambiance is charming with an unassuming upscale flare. Our...",5,2022-10-21 15:04:25,"{'id': '7wXO7OQV7SQuZv6tvMLI5g', 'profile_url': 'https://www.yelp.com/user_details?userid=7wXO7OQV7SQuZv6tvMLI5g', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/t1he-d-pKNhZ-yfYg_D-Iw/o.jpg', 'name': 'Mike L.'}",service absolutely top notch personal attention owner restaurant small ambiance charming unassuming upscale flare
l-sVbQtD3CIAAzyGsrsVIA,https://www.yelp.com/biz/grato-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=l-sVbQtD3CIAAzyGsrsVIA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"Highly, highly recommend this place!! Every single dish was so tasty and perfect. We could tell the staff took great pride in offering such satisfying food...",5,2022-06-11 16:46:01,"{'id': 'o4IKGYvltvi7WILL4XT0Cg', 'profile_url': 'https://www.yelp.com/user_details?userid=o4IKGYvltvi7WILL4XT0Cg', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/WwXT5zcxmmI8DY3LwArGHg/o.jpg', 'name': 'Kori Y.'}",highly highly recommend place every single dish tasty perfect could tell staff took great pride offering satisfying food
U-EJfHFJSK-Va8BVFUc_Ng,https://www.yelp.com/biz/grato-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=U-EJfHFJSK-Va8BVFUc_Ng&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"Lovely Italian restaurant in a quiet neighborhood of Kensington ... Handmade Pumpkin Ravioli with Amalfi lemon, pine nuts and crispy sage garnish...",5,2021-09-04 09:32:17,"{'id': 'iU3qYfYaXeNhzwQWa-YCTw', 'profile_url': 'https://www.yelp.com/user_details?userid=iU3qYfYaXeNhzwQWa-YCTw', 'image_url': None, 'name': 'Ana G.'}",lovely italian restaurant quiet neighborhood kensington handmade pumpkin ravioli amalfi lemon pine nut crispy sage garnish
bz830vTNZQQEaWnJ1d95eQ,https://www.yelp.com/biz/beer-burger-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=bz830vTNZQQEaWnJ1d95eQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"Amazing selection of beers (20 taps, 300 bottles), delicious burgers and friendly staff.
I am delighted that a real craft beer pub has opened up so far...",5,2017-09-13 08:03:55,"{'id': 'twJWGa9ygB6otKS_V1lkSw', 'profile_url': 'https://www.yelp.com/user_details?userid=twJWGa9ygB6otKS_V1lkSw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/iOclEfLp89hPXOpPankm5A/o.jpg', 'name': 'Yon B.'}",amazing selection beer 20 tap 300 bottle delicious burger friendly staff delighted real craft beer pub opened far
fd_O9RRf36IVeZlcihBo4w,https://www.yelp.com/biz/beer-burger-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=fd_O9RRf36IVeZlcihBo4w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,People of Willesden (and surrounding areas)!   A new and awesome burger place has arrived and we must support it.   It's the best burger I have had in...,5,2016-12-24 07:42:00,"{'id': 'b-fP5XcqMMI4dhp4bAxRrA', 'profile_url': 'https://www.yelp.com/user_details?userid=b-fP5XcqMMI4dhp4bAxRrA', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/pkCUZgZdSYr65k6TgyqkLw/o.jpg', 'name': 'Aaron R.'}",people willesden surrounding area new awesome burger place arrived must support best burger
x6oet58-yD4PeR2clWgNaA,https://www.yelp.com/biz/beer-burger-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=x6oet58-yD4PeR2clWgNaA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,We visit here often. Like every time we are hungry often. The burgers are perfection. Not crazy huge unless that's your wish. No over complicated menu. Just...,5,2016-12-30 12:52:01,"{'id': 'NjREOqU0qMQppLLQFnTCyw', 'profile_url': 'https://www.yelp.com/user_details?userid=NjREOqU0qMQppLLQFnTCyw', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/ynUOiRiY_99uBFgC_d_v4g/o.jpg', 'name': 'Karli S.'}",visit often like every time hungry often burger perfection crazy huge unless thats wish complicated menu
VgAyKbz5p09c7yfTLOCYnA,https://www.yelp.com/biz/the-bay-leaf-caf%C3%A9-london?adjust_creative=qK-SzneuXYYQWKTVMXhhNw&hrid=VgAyKbz5p09c7yfTLOCYnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=qK-SzneuXYYQWKTVMXhhNw,"This little cafe was downstairs from our hotel/apartment so decided to check it out for breakfast

The workers are so nice and patient as I was indecisive....",5,2019-09-22 16:55:43,"{'id': 'dYgtw5YoPKlZdi12mh2OBw', 'profile_url': 'https://www.yelp.com/user_details?userid=dYgtw5YoPKlZdi12mh2OBw', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/6WA56AXtOqaAAnsi39l4iw/o.jpg', 'name': 'Grace P.'}",little cafe downstairs hotelapartment decided check breakfast worker nice patient indecisive
